"severity","issueId","issueDescription","wcagConformance","url","context","howToFix","axeImpact","xpath","learnMore"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/service-area/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Join a plan</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(1) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/service-area/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Find doctors &amp; drugs</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(2) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/service-area/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">My plan &amp; benefits</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(3) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/service-area/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Member support</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(4) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/service-area/","<h1>Our 2024 Service Area</h1>","Element's background color could not be determined because it's partially obscured by another element","serious","h1","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/terms-of-use/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Join a plan</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(1) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/terms-of-use/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Find doctors &amp; drugs</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(2) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/terms-of-use/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">My plan &amp; benefits</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(3) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/terms-of-use/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Member support</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(4) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/terms-of-use/","<h1>Terms of Use</h1>","Element's background color could not be determined because it's partially obscured by another element","serious","h1","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/using-tech-to-stay-connected","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Join a plan</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(1) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/using-tech-to-stay-connected","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Find doctors &amp; drugs</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(2) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/using-tech-to-stay-connected","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">My plan &amp; benefits</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(3) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/using-tech-to-stay-connected","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Member support</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(4) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://devoted.com/using-tech-to-stay-connected","<h1>Using Tech to Stay Connected</h1>","Element's background color could not be determined because it's partially obscured by another element","serious","h1","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://fhir.devoted.com/","<textarea class=""form-control"" id=""transaction-body"" style=""white-space: nowrap; overflow: auto;"" placeholder=""(place transaction bundle body here)"" rows=""1""></textarea>","Element's background color could not be determined because it's partially obscured by another element","serious","#transaction-body","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://www.devoted.com/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Join a plan</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(1) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://www.devoted.com/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Find doctors &amp; drugs</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(2) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://www.devoted.com/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">My plan &amp; benefits</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(3) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
"needsReview","color-contrast","Elements must meet minimum color contrast ratio thresholds","wcag143","https://www.devoted.com/","<button role=""button"" aria-haspopup=""true"" class=""dropdownMenu-module--button--eeb9b "">Member support</button>","Element's background color could not be determined due to a background image","serious",".desktopNav-module--listItem--e20a2:nth-child(4) > .dropdownMenu-module--wrapper--bc3d0 > .dropdownMenu-module--button--eeb9b[role=""button""][aria-haspopup=""true""]","https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=purple-a11y"
